id,text,khoa,topic,source
tamanh_0060,"Tiền sử viêm gan C uống nhiều rượu bia ảnh hưởng thế nào?. Chồng tôi năm nay 64 tuổi. 15 năm trước phát hiện ra bị viêm gan C dương tính ( đã điều trị 6 tháng bằng chích thuốc vào bụng) tóc rụng hết, giờ virus âm tính nhưng vẫn còn là viêm gan C, nhưng hàng ngày chồng tôi vẫn uống 3,4 chai Henneken loại lớn, 365 ngày không thiếu một ngày. Vậy con hỏi có nguy hiểm tính mạng ông ấy không?",Trung tâm Nội soi và Phẫu thuật nội soi tiêu hóa,gastroenterology,tamanh
tamanh_0061,Polyp túi mật có cắt bỏ được không?. Polyp túi mật có cắt bỏ được không,Khoa Gan - Mật - Tụy,hepatology,tamanh
tamanh_0062,"Trượt đốt sống l4-L5 độ 2 mổ bằng kỹ thuật gì?. Tôi bị trượt đốt sống L4 L5 độ 2 (Bv.Chợ Rẫy xác định), dự định mổ nên muốn tìm hiểu trước khi quyết định, xin hỏi Bệnh viện có mổ trượt đốt sống bằng Robot Renaissance không ạ ? Nếu không có thì hiện BV áp dụng kỹ thuật gì để mổ trượt thân đốt sống ? Chi phí mổ khoảng bao nhiêu? Xin cảm ơn",Khoa Phẫu thuật cột sống,neurosurgery,tamanh
tamanh_0063,"Thoát vị L5-S1 đau nhiều, khó khăn sinh hoạt điều trị khỏi không?. Tôi bị thoát vị L5S1 hiện tại tôi bị đau và rất khó khăn. Xin bác sĩ tư vấn tình trạng của tôi có điều tri khỏi được không ạ",Khoa Phẫu thuật cột sống,neurosurgery,tamanh
tamanh_0064,"Đau sau gáy hơn 5 năm điều trị thế nào?. Chào, tôi đau sau gáy đã hơn 5 năm, càng lúc càng đau thêm, quay qua Phải Trái khó khăn, kêu răn rắc; dã uống Gabapentin300, Celebrex200….mỗi ngày. Cần điều trị Cám ơn.",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0065,"Chướng bụng, đầy hơi, đau vùng chấn thủy… là bệnh gì?. Tôi hay bị chướng bụng, đầy hơi. Nhất là vào buổi chiều. Có khi bị bị đau ở vùng chấn thủy. Khi tì người vào cạnh bàn ở vùng chấn thủy, rất khó chịu, cảm giác buồn nôn, khó chịu. Khi nằm nhiều lúc đói vẫn bị trào ngược, có lúc bị ợ khan, cảm giác bị ợ chua. Nằm lâu, thường buổi sáng, cổ bị đặc quánh chất nhầy, phải khạc nhưng cũng rất khó khạc, đôi lúc có đàm xanh. Tôi phải điều trị sao. Tôi muốn nội sợi dạ dày và đại tràng.","Trung tâm Nội soi và Phẫu thuật nội soi tiêu hóa,Trung tâm Viêm gan & Gan nhiễm mỡ",gastroenterology,tamanh
tamanh_0066,"Chi phí phẫu thuật thoái hóa khớp vai, viêm quanh khớp vai. Chào Bác Sĩ Tôi có chụp MRI ngày 9/8/2024 về khớp vai trái kết quả như sau: - Thoái hóa khớp vai, khớp cùng đòn - Viêm quanh khớp vai, viêm các gân cơ chóp xoay, đứt bán phần gân cơ trên gai, dưới vai - Rách sụn viền lan ra trước và sau, vị trí 10h-1h, rách sụn viền trên lan ra trước sau, vị trí 4h-8h - Dịch trong bao dịch khớp vai dày #8-9mm, Dịch mỏng quanh khớp vai. Tụ dịch trong rãnh nhị đầu. + Hiện tại thì đau âm ỉ khớp vai, tay giơ lên bình thường nhưng khi đưa xuống hơi bị sượng và đau. Với tay lấy đồ hơi bị đau + Nguyên nhân: Cách đây khoảng 7-8 tháng tập thể dục quay cánh tay ra trước, và sau rất mạnh + Cho hỏi BV có phẫu thuật có BHYT không, chi phí phẫu thuật, thời gian phẫu thuật, phục hồi",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0067,"Mẹ tôi bị ngã có đau vùng xương chậu, nên làm gì?. Mẹ tôi bị ngã có đau vùng xương chậu, nên làm gì?",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0068,"BVĐK Tâm Anh có tập phục hồi chức năng ngoài giờ không?. E mổ thay khớp háng toàn phần bên phải đến nay đã được 4 tháng, do công việc bận nên e không tập vật lý trị liệu được nhiều, nên nay vẫn chưa đi dc, e muốn hỏi bên bệnh viện có tập phục hồi chức năng ngoài giờ hành chính không ạ? Chi phí tập như thế nào? Xin cho e biết cụ thể. E cảm ơn",Khoa Phục hồi chức năng,rehabilitation,tamanh
tamanh_0069,"Tư vấn về bệnh lý công cứng khớp vai. Chào các bác sĩ bệnh viện Tâm Anh! Cách đây khoảng 5 tháng tôi có bị đau ở trong khớp vai trái, mỗi khi đưa tay lên cao hoặc bất chợt để tay thõng xuống là ở giữa khớp rất đau ở một vị trí, phải chờ 1 phút sau mới hết. Ngoài ra các động tác xách vật nặng thì vẫn bình thường tuy có giảm lực đi một ít. Khoảng 2-3 tháng sau triệu chứng đau như lúc đầu giảm nhưng đau âm ỉ một số vùng xung quanh và khả năng vận động khớp vai của tôi giảm, đưa tay ra trước khoảng 90 độ, đưa tay sang ngang tầm 45 độ. Mỗi khi đưa tay lên hết tầm thì cả xương bả vai và xương đòn cũng bị kéo theo. Lúc này tôi mới đi khám ở bệnh viện địa phương và họ nói là bị đông cứng khớp vai, có chụp MRI thì chuẩn đoán là viêm gân cơ trên vai. Tôi được chỉ định uống thuốc kháng viêm và tập vật lý trị liệu bao gồm : chiếu laser, siêu âm, sóng xung kích, sau đó chuyển qua chiếu hồng ngoại, sóng ngắn, chạy điện xung. Ngoài ra tập phục hồi chức năng bằng các động tác quay bánh xe, kéo ròng rọc và tập có người hỗ trợ. Từ lúc tập tới nay đã khoảng 2 tháng, tôi đã uống 3 lần thuốc mỗi lần 5-7 ngày nhưng triệu chứng đau vẫn không dứt điểm. Mỗi lúc vận động mạnh làm căng các cơ thì lại đau đặc biệt là động tác đưa tay sang ngang rồi ép về phía sau là xuất hiện điểm đau bên trong khớp, còn các động tác khác thì chủ yếu đau phần gân cơ bên ngoài hoặc do ép quá mạnh nên đau tự nhiên. Tầm vận động hiện giờ có tăng khoảng 15-20 độ nếu ép hết cỡ. Tôi không bị chấn thương hay bệnh tiểu đường nhưng bị suy giáp, tôi nghe nói suy giáp cũng là nguyên nhân gây bệnh. Ngoài ra ở các dây chằng khớp vai phải, đùi, cổ tay của tôi cũng rất dễ bị đau nếu vận động mạnh hoặc sai tư thế, mất vài ngày thì tự hết nhưng trong khớp thì không bị sao. Xin nhờ bác sĩ tư vấn giúp tôi mấy vấn đề: 1. Bệnh đông cứng khớp vai của tôi như vậy là đang ở giai đoạn như thế nào, có phải nếu không cần điều trị thì bệnh này cũng tự hết không và tầm vận động có thể phục hồi như lúc ban đầu không? 2. Vì điều kiện làm việc không cho phép nên sắp tới tôi không điều trị tại bệnh viện được mà chỉ tự tập tại nhà thì có đảm bảo không? 3. Trong lúc tập các động tác tôi có nên ép mạnh đến mức rất đau không hay chỉ nên tập vừa tới, vì khi có người hỗ trợ tập họ ép rất đau? 4. Các triệu chứng đau của tôi có phải là bình thường của bệnh này không hay có gì bất thường, có phải nó kéo dài trong suốt quá trình đông cứng khớp không? 5. Ngoài tập ra thì tôi có thể sử dụng các liệu pháp như thế nào để hỗ trợ ví dụ như chườm nóng, ngâm nước, đắp thuốc...? 6. Tôi có cần kiểm tra các chức năng khác để tìm ra nguyên nhân hay bị đau gân ở các vị trí khác không? Xin cảm ơn và chúc sức khỏe các bác sĩ.",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0070,"Táo bón lâu ngày, đau hậu môn cần làm gì?. Tôi bị táo bón lâu ngày hôm nay đang ăn thì bị ho và hậu môn của tôi đau thốn khi ho và khoảng lúc sau khi đang đi bộ thì lại hơi đau nhẹ ở hậu môn",Khoa Tiêu hóa - Gan mật - Tụy,gastroenterology,tamanh
tamanh_0071,Bé hay bị đau mỏi bắp chân là bệnh gì?. Con trai tôi năm nay chuẩn bị vào lớp 1 cũng hay kêu mỏi bắp chân. Sau khi xoa bóp 1 lúc thì hết đau và ngày nào cũng vậy. Tôi muốn được bs tư vấn ạ.,Khoa Cơ xương khớp,rheumatology,tamanh
tamanh_0072,"Viêm tụy cấp do tăng mỡ máu nhưng men tụy vẫn tăng…. Tôi được chuẩn đoán viêm tụy cấp do tăng mỡ máu. Đã điều trị 14 ngày tại bệnh viện. Mỡ máu xuống nhưng men tụy vẫn tăng lipase tầm trên dưới 300, amylase tầm trêm dưới 150 trong 1 tháng nay. Đã chụp city cắt lớp 2 lần và 1 lần nội soi nhưng không ra tổn thương. Xin bác sỹ tư vấn ạ.","Trung tâm Nội soi và Phẫu thuật nội soi tiêu hóa,Trung tâm Viêm gan & Gan nhiễm mỡ",hepatology,tamanh
tamanh_0073,Có điều trị thoát vị đĩa đệm bằng phong bế thần kinh không?. Bệnh viện Đa khoa Tâm Anh TP.HCM có điều trị thoát vị đĩa đệm bằng phong bế thần kinh không?,Khoa Phẫu thuật cột sống,neurosurgery,tamanh
tamanh_0074,"Đau chân vùng sau gối khám chuyên khoa nào?. Xin hỏi bác sĩ. Em bị đau chân vùng sau gối khi đứng trụ 1 chân. Do đặc thù công việc nên phải đi lại nhiều vì thế khớp gối hay bị mỏi, xoay chân kêu rắc. Em k rõ là nên đi khám khoa cơ xương khớp hay chấn thương chỉnh hình là tốt hơn",Khoa Cơ xương khớp,rheumatology,tamanh
tamanh_0075,Tái tạo dây chằng chéo trước giá bao nhiêu?. Chi phí khi mổ đứt dây chằng chéo trước là bao nhiêu ạ?,Trung tâm Chấn thương Chỉnh hình,orthopedics,tamanh
tamanh_0076,"Chi phí tái tạo dây chằng tự thân tại BVĐK Tâm Anh. Cho mình hỏi chi phí khâu tái tạo dây chằng , vì mới bị chân thương, và đã chụp MRI , bs kết luận đứt gần hoàn toàn dây chằng chéo trước, mình cập nhật và thấy xu hướng khâu tái tạo để giữ lại dây chằng tự nhiên.",Trung tâm Chấn thương Chỉnh hình,orthopedics,tamanh
tamanh_0077,Thoát vị đĩa đệm có khiến máu không lưu thông?. Tôi bị tê chân nhiều có phải bị thoát vị đia đệm cột sống khiến máu không lưu thông xuống chân không bác sĩ?,Khoa Phẫu thuật cột sống,neurosurgery,tamanh
tamanh_0078,"Điều trị thoái hoá khớp gối bằng tế bào gốc tại BVĐK Tâm Anh TP.HCM. Điều trị thoái hoá khớp gối liệu pháp tế bào gốc, có được thanh toán bảo hiểm?",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0079,"Chi phí phẫu thuật viêm cò ngón tay bao nhiêu?. Chào Bác Sỹ! Tôi bị viêm cò ngón tay phải, hiện rất đau và ảnh hưởng sinh hoạt. Tôi có BHYT ở Vũng Tàu. Nếu tôi mổ ở BV Tâm Anh Sài Gòn thì tổng chi phí bao nhiêu?",Khoa Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0080,"Điều trị loãng xương, thoát vị đĩa đệm, thoái hóa khớp gối thế nào?. Tôi đo loãng xương bị loãng xương, chụp bị thoát vị đĩa đệm, đồng thời bị đau đầu gối do thoái hóa khớp gối. Bác sĩ tư vấn giúp e hướng điều trị ạ!",Khoa Cơ xương khớp,rheumatology,tamanh
tamanh_0081,"Bàn chân không co được 7 năm có thể phục hồi không?. Em năm nay 25 tuổi, bị tình trạng không co được bàn chân phải lên đã lâu (khoảng 7 năm) do không để ý. Liệu có còn phục hồi được không",Khoa Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0082,"Người lớn tuổi thoái hóa cột sống, phình đĩa đệm… có nên phẫu thuật?. Tôi bị thoái hoá sống lưng, phình đĩa đệm L3,4,5 trượt đốt sống L4,5 với tuổi 74 có lên phẫu thuật không ạ, nếu phẫu thuật tỉ lệ thành công là bao nhiêu xin bác sĩ tư vấn",Khoa Chấn thương Chỉnh hình,orthopedics,tamanh
tamanh_0083,"Trước khi tiêm PRP, dùng artrodar và piascledine có sao không?. Trước khi tiêm PRP để điều trị các bệnh lý cơ xương khớp tôi có sử dụng 2 loại thuốc là artrodar và piascledine thì có làm giảm hiệu quả của mũi tiêm PRP hay không? Mong các bác sĩ Bệnh viện Tâm Anh tư vấn giúp ạ!",Trung tâm Chấn thương chỉnh hình,orthopedics,tamanh
tamanh_0084,Gan thô bờ đều có phải do khối u phổi gây ra không?. Chào bs cha con 55 tuổi bị khối u phổi bây giờ siêu âm gan thô bờ đều có phải do khối u gây ra k ạ,Trung tâm Nội soi và Phẫu thuật nội soi tiêu hóa,gastroenterology,tamanh
tamanh_0085,"Đau bụng âm ỉ buổi tối, căng tức khi ăn khám khoa nào?. Cứ 8h tối là đau âm ỉ bụng trên rốn, e có uống nghệ mật ong thì hết đau nhưng bụng có cảm giác căng cứng tức bụng khi ăn no,ợ hơi nhợn là bị gì ạ, và e lên khám khoa nào, và e muốn siêu âm bụng có ra bệnh ko ạ",Trung tâm Nội soi và Phẫu thuật nội soi tiêu hóa,gastroenterology,tamanh
tamanh_0086,"Thuốc sinh học điều trị viêm cột sống dính khớp ảnh hưởng thai không?. Em xin bác sĩ tư vấn giúp trường hợp của em. Em bị viêm cột sống dính khớp đang điều trị với Thuốc sinh học Humira, tiêm mũi 1 ngày 28/5, mũi 2 ngày 3/7. Nhưng khi tiêm mũi 2 xong thì em phát hiện mình có thai đc 7 tuần 5 ngày. Vậy liệu thuốc có ảnh hưởng nghiêm trong tới thai nhi không ạ? Em nên làm gì trong TH này ạ. Em cảm ơn bác sĩ",Khoa Cơ xương khớp,rheumatology,tamanh
tamanh_0087,"Tôi từng xạ trị cục u ở cổ, liệu có ảnh hưởng đến khả năng sinh con không?. Tôi 37 tuồi, lấy vợ hơn 2 năm nhưng vẫn chưa có con. Vợ chồng tôi đi khám hiếm muộn, bác sĩ cho biết vợ tôi bình thường, tôi tinh trùng bị dị dạng. Trước khi kết hôn, tôi từng điều trị xạ trị khối u ở cổ. Xin hỏi bác sĩ, việc xạ trị có ảnh hưởng đến chất lượng tinh trùng không? Và tôi phải làm gì để cải thiện chất lượng tinh trùng? Vợ chồng tôi cần làm gì để sớm có con? Rất mong sự tự vấn tận tình của bác sĩ. (Mạnh Quân - 37 tuổi - TP.HCM)""",Khoa Ngoại Tiết niệu - Nam học,urology,tamanh
tamanh_0088,"Thường xuyên chóng mặt, buồn nôn có liên quan đến bệnh tim mạch?. Chào bác sĩ. Khoảng 1 năm nay tôi hay bị chóng mặt, buồn nôn. Khi đó, mạch đập thấy bình thường, không bị đau đầu. Hiện tượng hay xảy ra lúc chuyển tư thế từ ngồi sang nằm hoặc chuyển tư thế lật qua lật lại trong khi nằm. Các xét nghiệm điện tim, huyết áp đều đều bình thường. Cho tôi hỏi, tôi đang gặp vấn đề gì? Làm cách nào để cải thiện sức khỏe?",Trung tâm Tim mạch,cardiology,tamanh
